,Latitude,Longitude
2640,40.819376,-73.90137800000002
2641,40.696817,-73.97058
2642,40.72859,-73.733354
2643,40.815738,-73.807456
2644,40.701346,-73.982714
2645,40.641016,-73.91561899999998
2646,40.606342,-73.760323
2647,40.884258,-73.878925
2648,40.734073,-73.89599100000002
2649,40.869841,-73.89045300000002
2650,40.677564,-73.994873
2651,40.74879,-73.992244
2652,40.641556,-74.1107
2653,40.826944,-73.896417
2654,40.805507,-73.937997
2655,40.805507,-73.937997
2656,40.855298,-73.9082
2657,40.687357,-73.83515899999998
2658,40.624296,-74.082638
2659,40.82741,-73.881771
2660,40.855011,-73.902796
2661,40.693156,-73.94230999999998
2662,40.854257,-73.888693
2663,40.828607,-73.866571
2664,40.693757,-73.754697
2665,40.8474,-73.91976700000002
2666,40.832444,-73.896585
2667,40.801694,-73.915328
2668,40.824823,-73.940696
2669,40.881836,-73.862573
2670,40.86423900000001,-73.893275
2671,40.790413,-73.94762800000002
2672,40.677957,-73.832251
2673,40.654475,-73.929672
2674,40.719585,-73.988618
2675,40.847311,-73.883449
2676,40.767694,-73.967538
2677,40.69365,-73.912112
2678,40.813397,-73.935327
2679,40.663718,-73.92711
2680,40.836233,-73.911353
2681,40.85348,-73.909858
2682,40.872742,-73.862414
2683,40.750636,-73.892067
2684,40.647499,-73.946299
2685,40.83586,-73.910522
2686,40.816976,-73.939771
2687,40.855356,-73.86868199999998
2688,40.853516,-73.90063
2689,40.90524,-73.84953399999998
2690,40.859515,-73.89347
2691,40.68698,-73.87094300000003
2692,40.874352,-73.886641
2693,40.874352,-73.886641
2694,40.828272,-73.920754
2695,40.699409,-73.762712
2696,40.800288,-73.95094
2697,40.828264,-73.909054
2698,40.756071,-73.832245
2699,40.850342,-73.86443100000002
2700,40.66144600000001,-73.735288
2701,40.667549,-73.886052
2702,40.645197,-73.962257
2703,40.579628,-73.836015
2704,40.845118,-73.88659
2705,40.808907,-73.914394
2706,40.848108,-73.90906
2707,40.846177,-73.93627099999998
2708,40.837027,-73.919324
2709,40.849743,-73.91200699999997
2710,40.686502,-73.92209799999998
2711,40.798937,-73.94560200000002
2712,40.671173,-73.79406999999998
2713,40.639925,-73.916888
2714,40.874536,-73.85463299999998
2715,40.642936,-74.000663
2716,40.645358,-74.080729
2717,40.773924,-73.963859
2718,40.834476,-73.872254
2719,40.653394,-73.897526
2720,40.659005,-73.741969
2721,40.672111,-73.92629000000002
2722,40.654947,-73.95807099999998
2723,40.681782,-73.974142
2724,40.693029,-73.801435
2725,40.782391,-73.82178
2726,40.69674000000001,-73.968553
2727,40.852209,-73.906444
2728,40.825066,-73.937404
2729,40.636186,-74.025113
2730,40.662952,-73.91095899999998
2731,40.66526500000001,-73.921298
2732,40.833633,-73.938755
2733,40.664272,-73.930595
2734,40.732369,-73.900121
2735,40.723399,-73.746391
2736,40.673031,-73.926739
2737,40.76096,-73.99861700000002
2738,40.753607,-73.829537
2739,40.660529,-73.911846
2740,40.796435,-73.941137
2741,40.813797,-73.944817
2742,40.848305,-73.908477
2743,40.680785,-73.75834
2744,40.799512,-73.947314
2745,40.743629,-73.980938
2746,40.69576,-73.845672
2747,40.75724500000001,-73.93114399999997
2748,40.636004,-73.962316
2749,40.820534,-73.936144
2750,40.634657,-74.135636
2751,40.77422,-73.989237
2752,40.851648,-73.86586700000002
2753,40.725243,-73.994754
2754,40.857333,-73.905443
2755,40.87005300000001,-73.90310699999998
2756,40.728632,-73.868701
2757,40.838196,-73.91118399999998
2758,40.876558,-73.906949
2759,40.847219,-73.920085
2760,40.847219,-73.920085
2761,40.643188,-73.956482
2762,40.82510300000001,-73.875484
2763,40.616067,-73.91721700000002
2764,40.869699,-73.888038
2765,40.860373,-73.900598
2766,40.669476,-73.891355
2767,40.825809,-73.908017
2768,40.829795,-73.941819
2769,40.67619000000001,-73.92313100000001
2770,40.685783,-73.94793
2771,40.683007,-73.871993
2772,40.860935,-73.921518
2773,40.831411,-73.901096
2774,40.83437,-73.941703
2775,40.582114,-73.964302
2776,40.803266,-73.94665400000002
2777,40.871755,-73.83037
2778,40.755338,-73.866158
2779,40.730533,-73.98053399999998
2780,40.821383,-73.957164
2781,40.830623,-73.875843
2782,40.820818,-73.91004000000002
2783,40.835675,-73.94455
2784,40.648567,-73.961524
2785,40.75201,-73.882634
2786,40.683753,-73.98901
2787,40.703934,-73.894693
2788,40.697007,-73.988701
2789,40.628482,-73.959118
2790,40.756996,-73.826861
2791,40.691157,-73.91456
2792,40.667884,-73.89455799999998
2793,40.652181,-73.958649
2794,40.884241,-73.897662
2795,40.80852,-73.923296
2796,40.719903,-73.73213299999998
2797,40.757132,-73.979714
2798,40.725701,-73.853291
2799,40.812875,-73.88795999999998
2800,40.679869,-73.788188
2801,40.85217700000001,-73.88613000000002
2802,40.807711,-73.919565
2803,40.846465,-73.934977
2804,40.645584,-74.087911
2805,40.851641,-73.92111700000002
2806,40.826968,-73.898574
2807,40.826968,-73.898574
2808,40.90524,-73.84953399999998
2809,40.757904,-73.979288
2810,40.619533,-74.02659399999997
2811,40.866123,-73.919137
2812,40.684169,-73.907387
2813,40.761854,-73.78008
2814,40.684219,-73.87340400000002
2815,40.562953,-74.111193
2816,40.753821,-73.93854300000002
2817,40.830872,-73.90285
2818,40.86489,-73.903599
2819,40.848795,-73.909565
2820,40.855095,-73.886674
2821,40.853162,-73.828154
2822,40.652595,-73.95083199999998
2823,40.667286,-73.959905
2824,40.563583,-74.115822
2825,40.841179,-73.914776
2826,40.654083,-73.92598199999998
2827,40.668679,-73.929051
2828,40.577192,-74.00057199999998
2829,40.687394,-73.967678
2830,40.681988,-73.943632
2831,40.707113,-74.01223399999998
2832,40.73273,-73.892219
2833,40.830169,-73.906233
2834,40.674192,-73.914906
2835,40.513304,-74.195755
2836,40.833496,-73.917098
2837,40.822224,-73.901125
2838,40.705487,-73.836001
2839,40.586193,-73.82106800000003
2840,40.632671,-73.946646
2841,40.862101,-73.90923599999998
2842,40.687775,-73.833704
2843,40.732768,-73.981374
2844,40.662366,-73.95070600000003
2845,40.667737,-73.857596
2846,40.703803,-73.911446
2847,40.830482,-73.874853
2848,40.86052100000001,-73.900522
2849,40.78745,-73.949765
2850,40.840864,-73.911364
2851,40.673428,-73.87046099999998
2852,40.831425,-73.826899
2853,40.657885,-73.926197
2854,40.619503,-73.999971
2855,40.8062,-73.925979
2856,40.671823,-73.95389300000002
2857,40.84137800000001,-73.884171
2858,40.837007,-73.869991
2859,40.738027,-73.861173
2860,40.868956,-73.895404
2861,40.685708,-73.85158299999998
2862,40.679163,-73.89887399999998
2863,40.614078000000006,-73.918678
2864,40.871465,-73.868806
2865,40.700443,-73.825389
2866,40.831753000000006,-73.88794200000002
2867,40.599573,-73.76421500000002
2868,40.825261,-73.88719499999998
2869,40.696995,-73.845636
2870,40.815642,-73.940499
2871,40.654845,-73.928752
2872,40.812252,-73.944327
2873,40.71562,-73.899089
2874,40.696603,-73.859002
2875,40.87506,-73.904503
2876,40.84803400000001,-73.913278
2877,40.874981,-73.840342
2878,40.718466,-73.737309
2879,40.835492,-73.90780500000002
2880,40.717558,-73.938764
2881,40.597106,-73.79481
2882,40.855187,-73.869698
2883,40.652472,-73.93531800000002
2884,40.834802,-73.90266
2885,40.897578,-73.87396
2886,40.675973,-73.953176
2887,40.82328,-73.887899
2888,40.860108,-73.90875799999998
2889,40.799656,-73.944034
2890,40.695152,-73.973321
2891,40.87955,-73.88579
2892,40.576739,-74.004503
2893,40.7223,-73.995209
2894,40.664078,-73.813214
2895,40.84725200000001,-73.916431
2896,40.646877,-73.949608
2897,40.867556,-73.892138
2898,40.851288,-73.91464
2899,40.839956,-73.876396
2900,40.650188,-73.918368
2901,40.67486,-73.80713100000001
2902,40.67703,-73.80441400000002
2903,40.851533,-73.922961
2904,40.673332,-73.925117
2905,40.847771,-73.934853
2906,40.836892,-73.886289
2907,40.691427,-73.905364
2908,40.832444,-73.896585
2909,40.581829,-73.96725
2910,40.711332,-73.82715300000002
2911,40.6211,-74.03789499999998
2912,40.77422,-73.989237
2913,40.77422,-73.989237
2914,40.612514,-74.087749
2915,40.87888,-73.907444
2916,40.840781,-73.926106
2917,40.820657,-73.897857
2918,40.707169,-73.966309
2919,40.665233,-73.918374
2920,40.70075900000001,-73.89514100000002
2921,40.87014600000001,-73.831665
2922,40.616571,-73.973155
2923,40.651173,-73.885082
2924,40.866395,-73.86348000000002
2925,40.710731,-73.813556
2926,40.824836,-73.902996
2927,40.668992,-73.934811
2928,40.873034,-73.885678
2929,40.606826,-73.952803
2930,40.821605,-73.912102
2931,40.796482,-73.963049
2932,40.746335,-73.98401199999998
2933,40.709452,-73.99433
2934,40.709452,-73.99433
2935,40.803434,-73.952361
2936,40.667136,-73.933642
2937,40.639517,-73.98025799999998
2938,40.815682,-73.92493499999998
2939,40.811197,-73.90881
2940,40.827605,-73.89581899999997
2941,40.872255,-73.866129
2942,40.672256,-73.92227700000002
2943,40.853312,-73.91257
2944,40.733291,-73.737802
2945,40.835901,-73.914558
2946,40.835901,-73.914558
2947,40.759138,-73.896428
2948,40.836532,-73.941018
2949,40.682116,-73.867931
2950,40.851533,-73.922961
2951,40.647405,-73.968277
2952,40.637907,-74.115123
2953,40.686049,-73.824835
2954,40.883121,-73.892177
2955,40.677524,-73.911005
2956,40.826203,-73.916977
2957,40.828706,-73.913747
2958,40.653417,-73.936715
2959,40.75831,-73.982504
2960,40.67468,-73.891743
2961,40.865875,-73.864439
2962,40.585642,-73.968728
2963,40.734214,-73.978285
2964,40.628472,-74.01628000000002
2965,40.826482,-73.878694
2966,40.698288,-73.79042
2967,40.7551,-73.99253900000002
2968,40.698363,-73.795227
2969,40.818518,-73.94534399999998
2970,40.739699,-73.98459100000002
2971,40.667096,-73.891698
2972,40.823872,-73.937438
2973,40.818095,-73.937938
2974,40.82782,-73.90629799999998
2975,40.671602,-73.93302800000002
2976,40.848534,-73.905987
2977,40.827112,-73.925189
2978,40.690322,-73.847887
2979,40.60143400000001,-73.963672
2980,40.85550900000001,-73.882834
2981,40.72389,-73.85569699999998
2982,40.724241,-73.855552
2983,40.761608,-73.94986
2984,40.710494,-73.784502
2985,40.872255,-73.866129
2986,40.688597,-73.780415
2987,40.60535,-73.984489
2988,40.862288,-73.891354
2989,40.700114,-73.750725
2990,40.759047,-73.816958
2991,40.81487,-73.90951700000002
2992,40.744553,-73.92220400000002
2993,40.700284,-73.891972
2994,40.80947800000001,-73.915752
2995,40.866035,-73.863513
2996,40.866457,-73.92145699999998
2997,40.740465,-73.78191899999999
2998,40.612214,-73.979467
2999,40.749921,-73.744923
3000,40.647189,-73.898112
3001,40.816823,-73.941321
3002,40.820945,-73.922046
3003,40.630425,-74.033487
3004,40.682613,-73.77485
3005,40.853858,-73.902469
3006,40.671188,-73.91699
3007,40.818617,-73.939809
3008,40.704279,-73.82257299999998
3009,40.85984000000001,-73.90418100000002
3010,40.85984000000001,-73.90418100000002
3011,40.74911,-73.878517
3012,40.603489,-74.128748
3013,40.694558,-73.86576099999998
3014,40.847515,-73.908742
3015,40.663787,-73.937952
3016,40.708443,-73.939335
3017,40.67808400000001,-73.907388
3018,40.725827,-73.85538299999997
3019,40.670382,-73.89160600000002
3020,40.673896,-73.873315
3021,40.830349,-73.881491
3022,40.655172,-73.920636
3023,40.827389,-73.9212
3024,40.837479,-73.858425
3025,40.657476,-73.910938
3026,40.735406,-73.783512
3027,40.879327,-73.87707900000002
3028,40.847208,-73.92007
3029,40.674492,-73.90608399999998
3030,40.65492800000001,-73.958395
3031,40.819888,-73.914767
3032,40.819888,-73.914767
3033,40.683081,-73.93883199999998
3034,40.821288,-73.900942
3035,40.847771,-73.934853
3036,40.633342,-74.027011
3037,40.876809,-73.902428
3038,40.837938,-73.886812
3039,40.886066,-73.849765
3040,40.763011,-73.958422
3041,40.867425,-73.869223
3042,40.62198400000001,-73.937872
3043,40.671545,-73.890951
3044,40.669973,-73.89435999999998
3045,40.738557,-73.74843
3046,40.619916,-74.07833199999997
3047,40.637157,-73.908814
3048,40.604103,-74.07050600000002
3049,40.617293,-73.990282
3050,40.669000000000004,-73.74483199999997
3051,40.686273,-73.950032
3052,40.66396500000001,-73.940861
3053,40.842295,-73.916939
3054,40.724274,-73.846688
3055,40.866043,-73.870426
3056,40.67731,-73.749563
3057,40.662337,-73.95370799999998
3058,40.739623,-73.78385899999998
3059,40.727,-73.958783
3060,40.725704,-74.00619499999998
3061,40.705512,-73.947161
3062,40.822611,-73.900391
3063,40.720709,-73.978192
3064,40.601417,-73.986845
3065,40.805748,-73.946977
3066,40.745207,-73.858762
3067,40.689907,-73.791113
3068,40.754905,-73.79366
3069,40.8141,-73.863161
3070,40.81871500000001,-73.887578
3071,40.646298,-73.87965200000002
3072,40.718526,-73.988074
3073,40.853644,-73.905141
3074,40.652771,-73.93050600000002
3075,40.812022,-73.917952
3076,40.635797,-73.975741
3077,40.8791,-73.873391
3078,40.669873,-73.800422
3079,40.838167,-73.8646
3080,40.88042700000001,-73.877113
3081,40.603194,-73.94436800000003
3082,40.838248,-73.859128
3083,40.671851,-73.904949
3084,40.81481,-73.921825
3085,40.671288,-73.927307
3086,40.87529,-73.86775
3087,40.871918,-73.902287
3088,40.858583,-73.89744499999998
3089,40.817161,-73.905077
3090,40.850566,-73.934883
3091,40.73758,-73.992458
3092,40.824738,-73.87731
3093,40.690112,-73.99215
3094,40.651196,-73.952538
3095,40.687837,-73.820024
3096,40.695587,-73.930299
3097,40.712042,-73.816034
3098,40.632978,-73.950436
3099,40.830155,-73.91698000000002
3100,40.588138,-73.942462
3101,40.812573,-73.921358
3102,40.878305,-73.834946
3103,40.821431,-73.915289
3104,40.828774,-73.912627
3105,40.828774,-73.912627
3106,40.788265,-73.938952
3107,40.83060800000001,-73.855397
3108,40.667018,-73.915889
3109,40.830977,-73.91857900000002
3110,40.866907,-73.86055400000002
3111,40.639271,-73.97331899999998
3112,40.691839,-73.919777
3113,40.596441,-73.792673
3114,40.902074,-73.854963
3115,40.85850900000001,-73.886274
3116,40.673879,-73.87343100000002
3117,40.858453,-73.896321
3118,40.739741,-73.860047
3119,40.90524,-73.84953399999998
3120,40.85941500000001,-73.89802900000002
3121,40.793746,-73.937929
3122,40.85274,-73.894855
3123,40.858098,-73.89567
3124,40.72924,-73.817686
3125,40.674989,-73.929488
3126,40.830766,-73.875853
3127,40.605774,-73.977304
3128,40.639649,-73.954034
3129,40.862563,-73.926509
3130,40.866318,-73.865363
3131,40.690348,-73.78633
3132,40.651509,-73.728768
3133,40.665907,-73.77103100000002
3134,40.616872,-73.922565
3135,40.670398,-73.91770799999998
3136,40.870302,-73.877276
3137,40.87113,-73.840315
3138,40.689028,-73.8018
3139,40.59871,-74.064472
3140,40.746519,-73.82298
3141,40.638306,-74.01883000000002
3142,40.825263,-73.878389
3143,40.835397,-73.886794
3144,40.625759,-73.956223
3145,40.768784,-73.92688299999998
3146,40.849041,-73.912561
3147,40.62587,-74.076837
3148,40.663882,-73.918026
3149,40.868207,-73.864362
3150,40.765681,-73.98736099999998
3151,40.716111,-73.992998
3152,40.800285,-73.959377
3153,40.757798,-73.916478
3154,40.755988,-73.832383
3155,40.837098,-73.91516
3156,40.67975,-73.88078900000002
3157,40.836721,-73.94538399999998
3158,40.7034,-73.92482700000002
3159,40.639183,-73.881395
3160,40.6717,-73.918774
3161,40.857477,-73.90335
3162,40.864843,-73.906412
3163,40.857135,-73.91608599999998
3164,40.764265,-73.938996
3165,40.629983,-74.000411
3166,40.694671,-73.942327
3167,40.869998,-73.89119000000002
3168,40.793024,-73.943625
3169,40.812911,-73.922127
3170,40.595936,-73.797471
3171,40.815242,-73.90424200000002
3172,40.891965,-73.83278100000003
3173,40.814529,-73.94396400000002
3174,40.884049,-73.861657
3175,40.85698,-73.930585
3176,40.671257,-73.82646
3177,40.87157,-73.88721
3178,40.88042700000001,-73.877113
3179,40.817655,-73.923755
3180,40.85615,-73.90195600000001
3181,40.638514,-74.087016
3182,40.578361,-73.97228100000002
3183,40.840385,-73.85601899999997
3184,40.65593,-73.917233
3185,40.72923400000001,-73.859886
3186,40.683034,-73.92906500000002
3187,40.61235,-73.920532
3188,40.701238,-73.824536
3189,40.667209,-73.873335
3190,40.682589,-73.83523199999998
3191,40.576739,-74.004503
3192,40.682075,-73.791974
3193,40.59543,-73.79956800000002
3194,40.812293,-73.906453
3195,40.575775,-73.96194
3196,40.744898,-73.972688
3197,40.834777,-73.859826
3198,40.76149,-73.99193199999998
3199,40.813844,-73.890801
3200,40.669989,-73.93572900000002
3201,40.81478,-73.90358499999998
3202,40.821967,-73.81670600000002
3203,40.821967,-73.81670600000002
3204,40.818266,-73.90351899999997
3205,40.818266,-73.90351899999997
3206,40.705957,-73.942115
3207,40.828016,-73.907927
3208,40.640009,-73.94818599999998
3209,40.709452,-73.99433
3210,40.709452,-73.99433
3211,40.859808,-73.86853599999998
3212,40.760675,-73.824292
3213,40.705336,-73.751672
3214,40.687402,-73.940224
3215,40.882887,-73.879962
3216,40.650464,-73.93218399999998
3217,40.831481,-73.94930500000002
3218,40.606588,-73.755868
3219,40.81709,-73.957261
3220,40.822025,-73.902173
3221,40.699151,-73.742473
3222,40.813241,-73.93726
3223,40.75589,-73.830423
3224,40.642223,-73.935198
3225,40.847881,-73.860185
3226,40.860402,-73.905843
3227,40.713412,-73.832562
3228,40.754032,-73.75607099999998
3229,40.849643,-73.885324
3230,40.824694,-73.86085899999998
3231,40.853111,-73.89279
3232,40.832201,-73.917862
3233,40.84893,-73.93564
3234,40.81401500000001,-73.960236
3235,40.841251,-73.91120500000002
3236,40.818772,-73.916116
3237,40.660799,-73.951226
3238,40.87116500000001,-73.85250699999997
3239,40.653837,-73.919812
3240,40.793093,-73.974799
3241,40.773176,-73.985605
3242,40.84308,-73.864366
3243,40.873961,-73.825985
3244,40.801395,-73.953868
3245,40.849259,-73.883167
3246,40.769975,-73.95118599999998
3247,40.59042,-73.788731
3248,40.810974,-73.90792900000002
3249,40.66558300000001,-73.9208
3250,40.595991,-73.77083499999998
3251,40.736867,-73.88239300000002
3252,40.606382,-73.959715
3253,40.67373,-73.79446999999998
3254,40.657554,-73.908599
3255,40.885559,-73.863853
3256,40.880776,-73.835316
3257,40.871957,-73.878969
3258,40.652206,-73.922935
3259,40.681761,-73.95030899999998
3260,40.813235,-73.958325
3261,40.63265300000001,-73.941815
3262,40.602185,-73.75561400000002
3263,40.696817,-73.97058
3264,40.816567,-73.86741500000002
3265,40.827286,-73.889547
3266,40.667324,-73.856544
3267,40.669679,-73.930095
3268,40.677815,-73.754475
3269,40.723838,-73.97905
3270,40.632857,-73.902781
3271,40.876582,-73.879698
3272,40.812626,-73.901298
3273,40.602163,-73.74548399999998
3274,40.889564,-73.89905
3275,40.872092,-73.899741
3276,40.77105,-73.949647
3277,40.657886,-73.912599
3278,40.590187,-73.966868
3279,40.72221,-73.943003
3280,40.85373,-73.897181
3281,40.662693,-73.934493
3282,40.689967,-73.944011
3283,40.657638,-73.883358
3284,40.661418,-73.897993
3285,40.78168400000001,-73.945848
3286,40.857608,-73.899836
3287,40.657933,-73.913543
3288,40.800241,-73.950998
3289,40.748038,-73.938726
3290,40.658513,-73.94521999999998
3291,40.719783,-73.822088
3292,40.7274,-73.85762
3293,40.7388,-73.921456
3294,40.57583,-73.98894200000002
3295,40.672846,-73.939743
3296,40.709656,-73.754141
3297,40.877627,-73.9017
3298,40.656773,-73.88540400000002
3299,40.830682,-73.912534
3300,40.67458,-73.938469
3301,40.637124,-73.908803
3302,40.849193,-73.887812
3303,40.660425,-73.988873
3304,40.689054,-73.967987
3305,40.602163,-73.74548399999998
3306,40.697351,-73.794267
3307,40.75339,-73.990392
3308,40.862727,-73.903487
3309,40.756959,-73.979025
3310,40.832271,-73.91265200000002
3311,40.855362,-73.912657
3312,40.795788,-73.942766
3313,40.696764,-73.92950400000002
3314,40.821993,-73.90004499999998
3315,40.670289,-73.79221700000002
3316,40.653633,-73.960616
3317,40.714449,-73.858488
3318,40.830936,-73.889425
3319,40.659175,-73.836
3320,40.85132,-73.88226
3321,40.679851,-73.79160300000002
3322,40.847555,-73.922184
3323,40.828706,-73.913747
3324,40.758909,-73.86120600000002
3325,40.692002,-73.958877
3326,40.86596,-73.864435
3327,40.674289,-73.949475
3328,40.746966,-73.897847
3329,40.857503,-73.893394
3330,40.670926,-73.92814399999997
3331,40.821472,-73.914512
3332,40.808415,-73.95107800000002
3333,40.688643,-73.98365799999998
3334,40.655781,-73.920725
3335,40.698333,-73.83471
3336,40.826607,-73.925483
3337,40.887795,-73.90358
3338,40.802156,-73.957032
3339,40.638635,-73.91422
3340,40.871866,-73.884342
3341,40.670203,-73.793403
3342,40.749125,-73.887028
3343,40.594037,-73.764296
3344,40.689699,-73.939947
3345,40.750501,-73.823002
3346,40.695553,-73.97511
3347,40.64943,-73.949415
3348,40.885375,-73.908401
3349,40.732711,-74.003861
3350,40.840723,-73.926117
3351,40.821114,-73.909942
3352,40.653567,-73.92666
3353,40.839737,-73.866917
3354,40.761429,-73.991831
3355,40.831607,-73.916129
3356,40.886382,-73.85448000000002
3357,40.700051,-73.758688
3358,40.855447,-73.890068
3359,40.852148,-73.898973
3360,40.67284,-73.845119
3361,40.757626,-73.978942
3362,40.712639,-73.851624
3363,40.837981,-73.90711800000003
3364,40.638063,-73.961616
3365,40.82239600000001,-73.879644
3366,40.83343,-73.929085
3367,40.713058,-73.90862299999998
3368,40.77422,-73.989237
3369,40.83921,-73.876983
3370,40.861257,-73.926684
3371,40.723918,-73.760622
3372,40.827894,-73.87518299999998
3373,40.685393,-73.758009
3374,40.659489,-73.937787
3375,40.82807800000001,-73.875226
3376,40.635332,-74.007703
3377,40.829323,-73.937166
3378,40.795413,-73.933987
3379,40.866688,-73.893896
3380,40.63775,-73.953787
3381,40.645358,-74.080729
3382,40.84923,-73.857157
3383,40.84705200000001,-73.933578
3384,40.864334,-73.889298
3385,40.786089,-73.951481
3386,40.828466,-73.904288
3387,40.847347,-73.892825
3388,40.651443,-73.936875
3389,40.708611,-73.828852
3390,40.708773,-73.865779
3391,40.614148,-74.034646
3392,40.724688,-73.84899200000002
3393,40.801552,-73.950014
3394,40.652118,-73.930435
3395,40.86608,-73.869156
3396,40.809517,-73.92384399999997
3397,40.809517,-73.92384399999997
3398,40.639715,-73.953
3399,40.646543,-73.894841
3400,40.825194,-73.875528
3401,40.825194,-73.875528
3402,40.902394,-73.84757900000002
3403,40.821404,-73.89892900000002
3404,40.876701,-73.856103
3405,40.690614,-73.793559
3406,40.678216,-73.834529
3407,40.889247,-73.900363
3408,40.635495,-74.166212
3409,40.756491,-73.873497
3410,40.677559,-73.914549
3411,40.839497,-73.889523
3412,40.714557,-73.937602
3413,40.820491,-73.938417
3414,40.820491,-73.938417
3415,40.706662,-73.798022
3416,40.752324,-73.868001
3417,40.824701,-73.89582800000002
3418,40.868716,-73.92114000000002
3419,40.659982,-73.961596
3420,40.678818,-73.920514
3421,40.667737,-73.857596
3422,40.720773,-73.804357
3423,40.700375,-73.937965
3424,40.87955,-73.88579
3425,40.77313400000001,-73.891225
3426,40.852108,-73.934914
3427,40.746774,-73.888598
3428,40.710322,-73.964168
3429,40.808499,-73.928974
3430,40.86551400000001,-73.88969
3431,40.647976,-73.95956
3432,40.726714,-74.005625
3433,40.690388,-73.914172
3434,40.816767,-73.934713
3435,40.61415,-73.948228
3436,40.704069,-73.803003
3437,40.647859,-74.013351
3438,40.813008,-73.94165
3439,40.710089,-73.78516
3440,40.704638,-74.006694
3441,40.716786,-73.96479599999998
3442,40.82774600000001,-73.887964
3443,40.755519,-73.945797
3444,40.762325,-73.958689
3445,40.740202,-74.003609
3446,40.845377,-73.882108
3447,40.817854,-73.854034
3448,40.620976,-74.030312
3449,40.672159,-73.916899
3450,40.671016,-73.936468
3451,40.573775,-73.99936600000002
3452,40.696817,-73.97058
3453,40.651196,-73.92740500000002
3454,40.690713,-73.98256500000002
3455,40.733397,-73.853075
3456,40.866257,-73.88849499999998
3457,40.878258,-73.864099
3458,40.863471,-73.893771
3459,40.905527,-73.848596
3460,40.588717,-73.813198
3461,40.63322,-73.951012
3462,40.632184,-73.899547
3463,40.821993,-73.90004499999998
3464,40.69938300000001,-73.754403
3465,40.821098,-73.906755
3466,40.644063,-74.015095
3467,40.66397,-73.878121
3468,40.88563,-73.866055
3469,40.852676,-73.887907
3470,40.794904,-73.942254
3471,40.843037,-73.896952
3472,40.77693,-73.94548
3473,40.855441,-73.888947
3474,40.870067,-73.832153
3475,40.824285,-73.9138
3476,40.604928,-74.006284
3477,40.70969,-73.767545
3478,40.593639,-73.797258
3479,40.659663,-73.94641899999998
3480,40.82294,-73.904112
3481,40.82294,-73.904112
3482,40.82618400000001,-73.909747
3483,40.683933,-73.795264
3484,40.615916,-74.070619
3485,40.847382,-73.90437299999998
3486,40.826607,-73.925483
3487,40.824757,-73.952439
3488,40.824757,-73.952439
3489,40.610323,-73.959248
3490,40.856782,-73.893937
3491,40.784708,-73.851102
3492,40.731389,-73.84713
3493,40.595178,-73.754923
3494,40.584138,-73.96883299999998
3495,40.869537,-73.921385
3496,40.883538,-73.891851
3497,40.857012,-73.916115
3498,40.877353,-73.881718
3499,40.847066,-73.891593
3500,40.688075,-73.941965
3501,40.85615,-73.90195600000001
3502,40.790503,-73.96791999999998
3503,40.85525300000001,-73.896213
3504,40.734189,-73.81066899999998
3505,40.651888,-73.961345
3506,40.629763,-73.890353
3507,40.796117,-73.93236800000003
3508,40.80347,-73.955196
3509,40.597676,-73.78531600000002
3510,40.640698,-73.942676
3511,40.845866,-73.88000699999998
3512,40.874823,-73.84729899999998
3513,40.770949,-73.933849
3514,40.645798,-73.963352
3515,40.744797,-73.910287
3516,40.840136,-73.849655
3517,40.745095,-73.919969
3518,40.754375,-73.873772
3519,40.879327,-73.87707900000002
3520,40.833364,-73.88009100000002
3521,40.676149,-73.907499
3522,40.677848,-73.801376
3523,40.84402100000001,-73.864335
3524,40.836962,-73.867154
3525,40.837226,-73.885707
3526,40.682509,-73.8617
3527,40.754483,-73.855479
3528,40.629793,-74.000097
3529,40.590615,-73.97831
3530,40.884058,-73.86174399999999
3531,40.67781,-73.937737
3532,40.671602,-73.93302800000002
3533,40.642272,-73.959517
3534,40.762799,-73.991178
3535,40.648123,-73.949989
3536,40.676143,-73.930438
3537,40.762159,-73.987763
3538,40.840219,-73.888998
3539,40.687723,-73.978336
3540,40.596502,-73.763077
3541,40.752059,-74.002862
3542,40.849164,-73.889424
3543,40.773086,-73.990057
3544,40.69353,-73.851147
3545,40.868958,-73.922702
3546,40.639743,-73.97340799999998
3547,40.853516,-73.90063
3548,40.637392,-73.88593
3549,40.662463,-73.91865200000002
3550,40.668643,-73.835151
3551,40.670699,-73.869803
3552,40.840316,-73.884787
3553,40.748248,-73.87299300000002
3554,40.72473400000001,-73.73005699999999
3555,40.676762,-73.805337
3556,40.737488,-73.97994399999997
3557,40.669962,-73.952182
3558,40.904888,-73.849089
3559,40.826858,-73.908904
3560,40.639156,-74.082552
3561,40.828681,-73.94879399999998
3562,40.715077,-73.958527
3563,40.575048,-73.997455
3564,40.677574,-73.948167
3565,40.866066,-73.898507
3566,40.670554,-73.863105
3567,40.86601,-73.890969
3568,40.847884,-73.921891
3569,40.778025,-73.949974
3570,40.591332,-73.786172
3571,40.697277,-73.77409
3572,40.641854,-73.90910699999998
3573,40.872908,-73.878479
3574,40.812872,-73.88798100000002
3575,40.647368,-73.955712
3576,40.645358,-74.080729
3577,40.749032,-73.862349
3578,40.876392,-73.852745
3579,40.876392,-73.852745
3580,40.661063,-73.92540799999998
3581,40.832357,-73.92207900000002
3582,40.672221,-73.87592099999998
3583,40.69168300000001,-73.90349599999998
